Time,T1,T2,U1,U2,SP1,SP2
0,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
5.04,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
10.04,20.949499999999997,21.2718,21.11613876319759,21.11613876319759,50.0,50.0
15.06,21.594099999999997,21.594099999999997,21.11613876319759,21.11613876319759,50.0,50.0
20.11,21.594099999999997,21.9164,21.11613876319759,21.11613876319759,50.0,50.0
25.03,22.238699999999998,22.238699999999998,21.11613876319759,21.11613876319759,50.0,50.0
30.02,22.561,22.561,21.11613876319759,21.11613876319759,50.0,50.0
35.11,23.205599999999997,23.205599999999997,21.11613876319759,21.11613876319759,50.0,50.0
40.04,23.5279,23.5279,21.11613876319759,21.11613876319759,50.0,50.0
45.01,24.1725,24.1725,21.11613876319759,21.11613876319759,50.0,50.0
50.56,24.494799999999998,24.494799999999998,21.11613876319759,21.11613876319759,50.0,50.0
55.04,25.1394,24.817099999999996,21.11613876319759,21.11613876319759,50.0,50.0
60.54,25.784,25.461699999999997,21.11613876319759,21.11613876319759,50.0,50.0
70.1,26.4286,26.4286,21.11613876319759,21.11613876319759,50.0,50.0
75.01,27.073199999999996,26.750899999999998,21.11613876319759,21.11613876319759,50.0,50.0
80.43,27.3955,27.3955,21.11613876319759,21.11613876319759,50.0,50.0
85.02,27.717799999999997,27.717799999999997,21.11613876319759,21.11613876319759,50.0,50.0
90.02,28.0401,28.362399999999997,21.11613876319759,21.11613876319759,50.0,50.0
95.13,28.362399999999997,28.362399999999997,21.11613876319759,21.11613876319759,50.0,50.0
100.15,29.006999999999998,29.006999999999998,21.11613876319759,21.11613876319759,50.0,50.0
105.12,29.329299999999996,29.329299999999996,21.11613876319759,21.11613876319759,50.0,50.0
110.68,29.6516,29.973899999999997,21.11613876319759,21.11613876319759,50.0,50.0
120.23,30.2962,30.2962,21.11613876319759,21.11613876319759,50.0,50.0
126.07,30.618499999999997,30.618499999999997,21.11613876319759,21.11613876319759,50.0,50.0
130.14,30.940799999999996,30.940799999999996,21.11613876319759,21.11613876319759,50.0,50.0
135.47,31.263099999999998,31.263099999999998,21.11613876319759,21.11613876319759,50.0,50.0
140.02,31.585399999999996,31.585399999999996,21.11613876319759,21.11613876319759,50.0,50.0
145.08,31.9077,31.9077,21.11613876319759,21.11613876319759,50.0,50.0
150.23,32.23,32.23,21.11613876319759,21.11613876319759,50.0,50.0
155.0,32.23,32.552299999999995,21.11613876319759,21.11613876319759,50.0,50.0
160.03,32.552299999999995,32.552299999999995,21.11613876319759,21.11613876319759,50.0,50.0
165.1,32.8746,32.8746,20.045248868778284,21.432880844645553,52.0,50.0
170.02,33.1969,33.1969,42.533936651583716,14.781297134238315,70.0,50.0
175.12,33.5192,33.5192,58.59728506787331,10.030165912518855,85.0,50.0
180.21,33.841499999999996,33.5192,66.09351432880844,7.8129713423831095,92.0,50.0
185.03,34.4861,33.5192,66.09351432880844,7.8129713423831095,92.0,50.0
190.01,35.452999999999996,33.5192,66.09351432880844,7.8129713423831095,92.0,50.0
195.15,36.4199,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
200.25,37.386799999999994,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
205.04,38.353699999999996,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
210.24,39.3206,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
215.02,40.287499999999994,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
220.03,41.576699999999995,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
225.17,42.5436,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
230.01,43.51049999999999,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
235.07,44.477399999999996,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
240.14,45.4443,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
245.2,46.411199999999994,33.841499999999996,66.09351432880844,7.8129713423831095,92.0,50.0
250.08,47.378099999999996,34.163799999999995,66.09351432880844,7.8129713423831095,92.0,50.0
255.03,48.02269999999999,34.163799999999995,66.09351432880844,7.8129713423831095,92.0,50.0
260.15,48.989599999999996,34.163799999999995,66.09351432880844,7.8129713423831095,92.0,50.0
265.2,49.63419999999999,34.163799999999995,66.09351432880844,7.8129713423831095,92.0,50.0
270.2,50.601099999999995,34.163799999999995,66.09351432880844,7.8129713423831095,92.0,50.0
