Time,T1,T2,U1,U2,SP1,SP2
0,20.949499999999997,20.949499999999997,51.28205128205129,51.28205128205129,50.0,50.0
5.02,20.949499999999997,20.949499999999997,51.28205128205129,51.28205128205129,50.0,50.0
10.02,21.594099999999997,21.594099999999997,51.28205128205129,51.28205128205129,50.0,50.0
15.01,22.238699999999998,22.238699999999998,51.28205128205129,51.28205128205129,50.0,50.0
20.05,23.205599999999997,23.205599999999997,51.28205128205129,51.28205128205129,50.0,50.0
25.02,24.1725,24.1725,51.28205128205129,51.28205128205129,50.0,50.0
30.07,25.1394,25.1394,51.28205128205129,51.28205128205129,50.0,50.0
35.08,26.4286,26.4286,51.28205128205129,51.28205128205129,50.0,50.0
40.14,27.717799999999997,27.3955,51.28205128205129,51.28205128205129,50.0,50.0
45.04,28.6847,28.6847,51.28205128205129,51.28205128205129,50.0,50.0
50.23,29.973899999999997,29.973899999999997,51.28205128205129,51.28205128205129,50.0,50.0
55.05,30.940799999999996,30.940799999999996,51.28205128205129,51.28205128205129,50.0,50.0
60.08,32.23,32.23,51.28205128205129,51.28205128205129,50.0,50.0
65.22,33.1969,33.5192,51.28205128205129,51.28205128205129,50.0,50.0
70.09,34.4861,34.4861,51.28205128205129,51.28205128205129,50.0,50.0
75.23,35.452999999999996,35.452999999999996,51.28205128205129,51.28205128205129,50.0,50.0
80.17,36.4199,36.7422,53.4238310708899,50.64856711915536,52.0,50.0
85.16,37.7091,37.7091,56.63650075414782,49.69834087481147,55.0,50.0
90.02,38.675999999999995,38.675999999999995,57.70739064856713,49.3815987933635,56.0,50.0
95.05,39.6429,39.6429,57.70739064856713,49.3815987933635,56.0,50.0
100.1,40.6098,40.6098,58.77828054298643,49.06485671191554,57.0,50.0
105.24,41.576699999999995,41.576699999999995,64.13273001508296,47.481146304675725,62.0,50.0
110.13,42.865899999999996,42.2213,65.20361990950228,47.16440422322776,63.0,50.0
115.24,43.8328,42.865899999999996,65.20361990950228,47.16440422322776,63.0,50.0
120.11,44.799699999999994,43.8328,65.20361990950228,47.16440422322776,63.0,50.0
125.18,45.7666,44.477399999999996,65.20361990950228,47.16440422322776,63.0,50.0
130.07,46.7335,45.122,65.20361990950228,47.16440422322776,63.0,50.0
135.27,47.700399999999995,46.088899999999995,65.20361990950228,47.16440422322776,63.0,50.0
140.24,48.989599999999996,46.411199999999994,65.20361990950228,47.16440422322776,63.0,50.0
145.07,49.63419999999999,47.0558,65.20361990950228,47.16440422322776,63.0,50.0
150.17,50.601099999999995,47.700399999999995,65.20361990950228,47.16440422322776,63.0,50.0
155.02,51.568,48.6673,65.20361990950228,47.16440422322776,63.0,50.0
