Time,T1,T2,U1,U2,SP1,SP2
0,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
5.02,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
10.03,20.949499999999997,21.2718,21.11613876319759,21.11613876319759,50.0,50.0
15.05,21.2718,21.594099999999997,21.11613876319759,21.11613876319759,50.0,50.0
20.04,21.594099999999997,21.9164,21.11613876319759,21.11613876319759,50.0,50.0
25.04,22.238699999999998,22.238699999999998,21.11613876319759,21.11613876319759,50.0,50.0
30.02,22.561,22.8833,21.11613876319759,21.11613876319759,50.0,50.0
35.07,23.205599999999997,23.205599999999997,21.11613876319759,21.11613876319759,50.0,50.0
40.13,23.5279,23.5279,21.11613876319759,21.11613876319759,50.0,50.0
45.14,24.1725,24.1725,21.11613876319759,21.11613876319759,50.0,50.0
50.21,24.494799999999998,24.494799999999998,21.11613876319759,21.11613876319759,50.0,50.0
55.1,25.1394,25.1394,21.11613876319759,21.11613876319759,50.0,50.0
60.24,25.461699999999997,25.461699999999997,21.11613876319759,21.11613876319759,50.0,50.0
65.22,26.106299999999997,26.106299999999997,21.11613876319759,21.11613876319759,50.0,50.0
70.27,26.4286,26.4286,21.11613876319759,21.11613876319759,50.0,50.0
75.17,26.750899999999998,27.073199999999996,21.11613876319759,21.11613876319759,50.0,50.0
80.17,27.3955,27.3955,21.11613876319759,21.11613876319759,50.0,50.0
85.13,27.717799999999997,27.717799999999997,21.11613876319759,21.11613876319759,50.0,50.0
90.02,28.362399999999997,28.362399999999997,21.11613876319759,21.11613876319759,50.0,50.0
95.18,28.6847,28.6847,21.11613876319759,21.11613876319759,50.0,50.0
100.01,29.006999999999998,29.006999999999998,21.11613876319759,21.11613876319759,50.0,50.0
105.2,29.329299999999996,29.329299999999996,21.11613876319759,21.11613876319759,50.0,50.0
110.18,29.6516,29.6516,21.11613876319759,21.11613876319759,50.0,50.0
115.24,29.973899999999997,29.973899999999997,21.11613876319759,21.11613876319759,50.0,50.0
120.05,30.2962,30.2962,21.11613876319759,21.11613876319759,50.0,50.0
125.1,30.618499999999997,30.618499999999997,23.2579185520362,20.48265460030166,52.0,50.0
130.26,30.940799999999996,30.940799999999996,29.68325791855204,18.58220211161388,58.0,50.0
135.03,31.263099999999998,31.263099999999998,32.89592760180995,17.631975867269986,61.0,50.0
140.03,31.585399999999996,31.585399999999996,38.250377073906485,16.04826546003017,66.0,50.0
145.02,32.23,31.9077,42.533936651583716,14.781297134238315,70.0,50.0
150.25,32.8746,32.23,44.675716440422335,14.147812971342386,72.0,50.0
155.22,33.1969,32.23,44.675716440422335,14.147812971342386,72.0,50.0
160.12,33.841499999999996,32.552299999999995,44.675716440422335,14.147812971342386,72.0,50.0
165.15,34.4861,32.552299999999995,44.675716440422335,14.147812971342386,72.0,50.0
170.12,35.452999999999996,32.8746,44.675716440422335,14.147812971342386,72.0,50.0
175.24,36.0976,32.8746,44.675716440422335,14.147812971342386,72.0,50.0
180.25,36.7422,33.1969,44.675716440422335,14.147812971342386,72.0,50.0
185.02,37.386799999999994,33.1969,44.675716440422335,14.147812971342386,72.0,50.0
190.11,38.0314,33.1969,44.675716440422335,14.147812971342386,72.0,50.0
195.29,38.675999999999995,33.5192,44.675716440422335,14.147812971342386,72.0,50.0
200.22,39.3206,33.5192,44.675716440422335,14.147812971342386,72.0,50.0
205.06,39.6429,33.5192,44.675716440422335,14.147812971342386,72.0,50.0
210.28,40.287499999999994,33.841499999999996,44.675716440422335,14.147812971342386,72.0,50.0
215.17,40.9321,33.841499999999996,44.675716440422335,14.147812971342386,72.0,50.0
220.03,41.576699999999995,33.841499999999996,44.675716440422335,14.147812971342386,72.0,50.0
225.3,42.2213,34.163799999999995,44.675716440422335,14.147812971342386,72.0,50.0
230.16,42.5436,34.163799999999995,44.675716440422335,14.147812971342386,72.0,50.0
235.11,43.188199999999995,34.4861,44.675716440422335,14.147812971342386,72.0,50.0
240.08,43.51049999999999,34.4861,44.675716440422335,14.147812971342386,72.0,50.0
245.24,43.8328,34.4861,44.675716440422335,14.147812971342386,72.0,50.0
250.1,44.477399999999996,34.8084,44.675716440422335,14.147812971342386,72.0,50.0
255.26,44.799699999999994,34.8084,44.675716440422335,14.147812971342386,72.0,50.0
260.03,45.4443,34.8084,44.675716440422335,14.147812971342386,72.0,50.0
265.29,45.7666,34.8084,44.675716440422335,14.147812971342386,72.0,50.0
270.07,46.088899999999995,35.1307,44.675716440422335,14.147812971342386,72.0,50.0
275.17,46.411199999999994,35.1307,44.675716440422335,14.147812971342386,72.0,50.0
280.13,46.7335,35.1307,44.675716440422335,14.147812971342386,72.0,50.0
285.24,47.0558,35.1307,44.675716440422335,14.147812971342386,72.0,50.0
290.08,47.378099999999996,35.1307,44.675716440422335,14.147812971342386,72.0,50.0
295.21,47.700399999999995,35.452999999999996,44.675716440422335,14.147812971342386,72.0,50.0
300.2,48.02269999999999,35.452999999999996,44.675716440422335,14.147812971342386,72.0,50.0
305.25,48.345,35.452999999999996,44.675716440422335,14.147812971342386,72.0,50.0
310.23,48.6673,35.452999999999996,44.675716440422335,14.147812971342386,72.0,50.0
315.05,48.989599999999996,35.775299999999994,44.675716440422335,14.147812971342386,72.0,50.0
320.04,49.311899999999994,35.775299999999994,44.675716440422335,14.147812971342386,72.0,50.0
325.27,49.63419999999999,35.775299999999994,44.675716440422335,14.147812971342386,72.0,50.0
330.21,49.9565,35.775299999999994,44.675716440422335,14.147812971342386,72.0,50.0
335.12,49.9565,35.775299999999994,44.675716440422335,14.147812971342386,72.0,50.0
340.01,50.2788,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
345.25,50.601099999999995,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
350.18,50.601099999999995,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
355.3,50.923399999999994,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
360.27,51.2457,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
365.26,51.2457,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
370.17,51.568,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
375.25,51.890299999999996,36.0976,44.675716440422335,14.147812971342386,72.0,50.0
380.23,51.890299999999996,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
385.24,51.890299999999996,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
390.21,52.212599999999995,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
395.22,52.53489999999999,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
400.07,52.53489999999999,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
405.28,52.8572,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
410.17,52.8572,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
415.21,52.8572,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
420.3,53.1795,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
425.21,53.1795,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
430.04,53.501799999999996,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
435.16,53.501799999999996,36.4199,44.675716440422335,14.147812971342386,72.0,50.0
440.04,53.501799999999996,36.7422,42.533936651583716,14.781297134238315,70.0,50.0
