Time,T1,T2,U1,U2,SP1,SP2
0,20.949499999999997,20.6272,81.44796380090499,51.28205128205129,50.0,50.0
5.03,21.2718,20.949499999999997,81.44796380090499,51.28205128205129,50.0,50.0
10.04,21.9164,21.594099999999997,81.44796380090499,51.28205128205129,50.0,50.0
15.04,23.205599999999997,22.238699999999998,81.44796380090499,51.28205128205129,50.0,50.0
20.04,24.494799999999998,23.205599999999997,81.44796380090499,51.28205128205129,50.0,50.0
25.03,26.106299999999997,24.494799999999998,81.44796380090499,51.28205128205129,50.0,50.0
30.03,27.717799999999997,25.461699999999997,81.44796380090499,51.28205128205129,50.0,50.0
35.11,29.329299999999996,26.4286,81.44796380090499,51.28205128205129,50.0,50.0
40.12,30.940799999999996,27.717799999999997,81.44796380090499,51.28205128205129,50.0,50.0
45.09,32.8746,29.006999999999998,81.44796380090499,51.28205128205129,50.0,50.0
50.11,34.8084,30.2962,81.44796380090499,51.28205128205129,50.0,50.0
55.29,36.4199,31.9077,81.44796380090499,51.28205128205129,50.0,50.0
60.25,38.353699999999996,32.8746,81.44796380090499,51.28205128205129,50.0,50.0
65.06,39.965199999999996,34.163799999999995,81.44796380090499,51.28205128205129,50.0,50.0
70.2,41.576699999999995,35.452999999999996,81.44796380090499,51.28205128205129,50.0,50.0
75.21,43.188199999999995,36.4199,81.44796380090499,51.28205128205129,50.0,50.0
80.09,44.799699999999994,37.7091,81.44796380090499,51.28205128205129,50.0,50.0
85.09,46.411199999999994,38.675999999999995,81.44796380090499,51.28205128205129,50.0,50.0
90.21,48.02269999999999,39.965199999999996,81.44796380090499,51.28205128205129,50.0,50.0
95.07,49.311899999999994,40.9321,81.44796380090499,51.28205128205129,50.0,50.0
100.08,50.601099999999995,41.898999999999994,81.44796380090499,51.28205128205129,50.0,50.0
105.2,51.890299999999996,42.865899999999996,0,51.28205128205129,50.0,50.0
110.27,53.1795,43.8328,0,51.28205128205129,50.0,50.0
115.13,53.501799999999996,44.799699999999994,0,51.28205128205129,50.0,50.0
120.29,53.824099999999994,45.7666,0,51.28205128205129,50.0,50.0
125.14,53.824099999999994,46.411199999999994,0,51.28205128205129,50.0,50.0
130.21,53.1795,47.0558,0,51.28205128205129,50.0,50.0
135.0,52.8572,47.700399999999995,0,51.28205128205129,50.0,50.0
140.22,52.53489999999999,48.345,0,51.28205128205129,50.0,50.0
145.2,51.568,48.6673,0,51.28205128205129,50.0,50.0
150.21,50.923399999999994,49.311899999999994,0,51.28205128205129,50.0,50.0
155.21,50.2788,49.9565,0,51.28205128205129,50.0,50.0
160.06,49.63419999999999,50.2788,0,51.28205128205129,50.0,50.0
165.22,48.989599999999996,50.601099999999995,81.44796380090499,51.28205128205129,50.0,50.0
170.25,48.6673,50.923399999999994,81.44796380090499,51.28205128205129,50.0,50.0
175.26,48.6673,51.2457,81.44796380090499,0,50.0,50.0
180.12,48.989599999999996,51.568,81.44796380090499,0,50.0,50.0
185.29,49.63419999999999,51.568,81.44796380090499,0,50.0,50.0
190.13,50.2788,51.2457,81.44796380090499,0,50.0,50.0
195.19,51.2457,50.923399999999994,0,0,50.0,50.0
200.17,51.890299999999996,50.601099999999995,0,0,50.0,50.0
205.12,52.212599999999995,49.9565,0,0,50.0,50.0
210.18,51.890299999999996,49.311899999999994,0,0,50.0,50.0
215.19,51.890299999999996,48.6673,0,51.28205128205129,50.0,50.0
