Time,T1,T2,U1,U2,SP1,SP2
0,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
5.02,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
10.0,21.2718,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
15.01,21.2718,21.2718,21.11613876319759,21.11613876319759,50.0,50.0
20.05,21.9164,21.9164,21.11613876319759,21.11613876319759,50.0,50.0
25.02,22.238699999999998,22.238699999999998,21.11613876319759,21.11613876319759,50.0,50.0
30.01,22.561,22.561,21.11613876319759,21.11613876319759,50.0,50.0
35.09,23.205599999999997,23.205599999999997,50.03016591251887,12.564102564102567,77.0,50.0
40.05,23.5279,23.5279,50.03016591251887,12.564102564102567,77.0,50.0
45.06,24.494799999999998,24.1725,50.03016591251887,12.564102564102567,77.0,50.0
50.1,25.461699999999997,24.494799999999998,50.03016591251887,12.564102564102567,77.0,50.0
60.03,27.073199999999996,25.1394,50.03016591251887,12.564102564102567,77.0,50.0
65.05,28.362399999999997,25.461699999999997,50.03016591251887,12.564102564102567,77.0,50.0
75.02,30.2962,26.106299999999997,50.03016591251887,12.564102564102567,77.0,50.0
80.12,31.263099999999998,26.4286,50.03016591251887,12.564102564102567,77.0,50.0
90.1,33.1969,27.073199999999996,50.03016591251887,12.564102564102567,77.0,50.0
95.01,34.163799999999995,27.3955,50.03016591251887,12.564102564102567,77.0,50.0
