Time,T1,T2,U1,U2,SP1,SP2
0,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
5.01,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
10.01,21.2718,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
15.01,21.2718,21.2718,21.11613876319759,21.11613876319759,50.0,50.0
20.03,21.594099999999997,21.9164,21.11613876319759,21.11613876319759,50.0,50.0
25.06,22.238699999999998,22.238699999999998,21.11613876319759,21.11613876319759,50.0,50.0
30.03,22.561,22.561,21.11613876319759,21.11613876319759,50.0,50.0
35.0,23.205599999999997,23.205599999999997,21.11613876319759,21.11613876319759,50.0,50.0
40.05,23.5279,23.5279,21.11613876319759,21.11613876319759,50.0,50.0
45.01,24.1725,24.1725,21.11613876319759,21.11613876319759,50.0,50.0
50.17,24.494799999999998,24.494799999999998,21.11613876319759,21.11613876319759,50.0,50.0
55.22,25.1394,25.1394,21.11613876319759,21.11613876319759,50.0,50.0
60.18,25.461699999999997,25.461699999999997,21.11613876319759,21.11613876319759,50.0,50.0
65.1,26.106299999999997,26.106299999999997,21.11613876319759,21.11613876319759,50.0,50.0
70.2,26.4286,26.4286,21.11613876319759,21.11613876319759,50.0,50.0
75.22,27.073199999999996,27.073199999999996,21.11613876319759,21.11613876319759,50.0,50.0
80.01,27.3955,27.3955,21.11613876319759,21.11613876319759,50.0,50.0
85.1,27.717799999999997,27.717799999999997,21.11613876319759,21.11613876319759,50.0,50.0
90.26,28.362399999999997,28.0401,21.11613876319759,21.11613876319759,50.0,50.0
95.29,28.6847,28.6847,21.11613876319759,21.11613876319759,50.0,50.0
100.14,29.006999999999998,29.006999999999998,21.11613876319759,21.11613876319759,50.0,50.0
105.01,29.329299999999996,29.329299999999996,21.11613876319759,21.11613876319759,50.0,50.0
110.0,29.6516,29.6516,21.11613876319759,21.11613876319759,50.0,50.0
115.26,29.973899999999997,29.973899999999997,21.11613876319759,21.11613876319759,50.0,50.0
120.09,30.2962,30.2962,21.11613876319759,21.11613876319759,50.0,50.0
125.12,30.618499999999997,30.618499999999997,21.11613876319759,21.11613876319759,50.0,50.0
130.12,30.940799999999996,30.940799999999996,21.11613876319759,21.11613876319759,50.0,50.0
135.26,31.263099999999998,31.263099999999998,21.11613876319759,21.11613876319759,50.0,50.0
140.23,31.585399999999996,31.585399999999996,21.11613876319759,21.11613876319759,50.0,50.0
145.04,31.9077,31.9077,21.11613876319759,21.11613876319759,50.0,50.0
150.02,32.23,32.23,21.11613876319759,21.11613876319759,50.0,50.0
155.02,32.552299999999995,32.552299999999995,21.11613876319759,21.11613876319759,50.0,50.0
160.19,32.8746,32.552299999999995,21.11613876319759,21.11613876319759,50.0,50.0
165.04,32.8746,32.8746,21.11613876319759,21.11613876319759,50.0,50.0
170.04,33.1969,33.1969,21.11613876319759,21.11613876319759,50.0,50.0
175.03,33.5192,33.5192,21.11613876319759,21.11613876319759,50.0,50.0
180.28,33.5192,33.5192,21.11613876319759,21.11613876319759,50.0,50.0
185.19,33.841499999999996,33.841499999999996,21.11613876319759,21.11613876319759,50.0,50.0
190.02,34.163799999999995,33.841499999999996,21.11613876319759,21.11613876319759,50.0,50.0
195.29,34.163799999999995,34.163799999999995,21.11613876319759,21.11613876319759,50.0,50.0
200.24,34.4861,34.4861,21.11613876319759,21.11613876319759,50.0,50.0
