Time,T1,T2,U1,U2,SP1,SP2
0,20.6272,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
5.03,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
10.03,20.949499999999997,20.949499999999997,21.11613876319759,21.11613876319759,50.0,50.0
15.03,21.2718,21.2718,21.11613876319759,21.11613876319759,50.0,50.0
20.05,21.9164,21.9164,21.11613876319759,21.11613876319759,50.0,50.0
25.07,22.238699999999998,22.238699999999998,21.11613876319759,21.11613876319759,50.0,50.0
30.01,22.561,22.561,21.11613876319759,21.11613876319759,50.0,50.0
35.05,23.205599999999997,22.8833,21.11613876319759,21.11613876319759,50.0,50.0
40.09,23.5279,23.5279,21.11613876319759,21.11613876319759,50.0,50.0
45.1,24.1725,24.1725,21.11613876319759,21.11613876319759,50.0,50.0
50.18,24.494799999999998,24.494799999999998,21.11613876319759,21.11613876319759,50.0,50.0
55.17,25.1394,25.1394,21.11613876319759,21.11613876319759,50.0,50.0
60.24,25.461699999999997,25.461699999999997,21.11613876319759,21.11613876319759,50.0,50.0
65.07,25.784,26.106299999999997,21.11613876319759,21.11613876319759,50.0,50.0
70.0,26.4286,26.4286,21.11613876319759,21.11613876319759,50.0,50.0
75.01,27.073199999999996,27.073199999999996,21.11613876319759,21.11613876319759,50.0,50.0
80.17,27.3955,27.3955,21.11613876319759,21.11613876319759,50.0,50.0
85.27,27.717799999999997,27.717799999999997,21.11613876319759,21.11613876319759,50.0,50.0
90.16,28.362399999999997,28.362399999999997,21.11613876319759,21.11613876319759,50.0,50.0
95.01,28.6847,28.6847,21.11613876319759,21.11613876319759,50.0,50.0
100.1,29.006999999999998,29.006999999999998,21.11613876319759,21.11613876319759,50.0,50.0
105.05,29.329299999999996,29.329299999999996,21.11613876319759,21.11613876319759,50.0,50.0
110.05,29.6516,29.6516,23.2579185520362,20.48265460030166,52.0,50.0
115.01,29.973899999999997,29.973899999999997,25.399698340874814,19.849170437405732,54.0,50.0
120.0,30.2962,30.2962,26.47058823529412,19.532428355957773,55.0,50.0
125.02,30.940799999999996,30.618499999999997,31.825037707390653,17.948717948717952,60.0,50.0
130.2,31.263099999999998,30.940799999999996,36.10859728506787,16.681749622926095,64.0,50.0
135.23,31.585399999999996,31.263099999999998,38.250377073906485,16.04826546003017,66.0,50.0
140.21,32.23,31.263099999999998,39.321266968325794,15.731523378582205,67.0,50.0
145.08,32.552299999999995,31.585399999999996,40.392156862745104,15.414781297134242,68.0,50.0
150.19,33.1969,31.9077,45.74660633484163,13.83107088989442,73.0,50.0
155.02,33.841499999999996,32.23,46.81749622926094,13.514328808446457,74.0,50.0
160.16,34.4861,32.23,47.88838612368024,13.197586726998495,75.0,50.0
165.23,35.1307,32.552299999999995,47.88838612368024,13.197586726998495,75.0,50.0
170.1,35.775299999999994,32.552299999999995,47.88838612368024,13.197586726998495,75.0,50.0
175.13,36.7422,32.8746,47.88838612368024,13.197586726998495,75.0,50.0
180.1,37.386799999999994,32.8746,51.10105580693816,12.247360482654601,78.0,50.0
185.24,38.0314,32.8746,52.17194570135748,11.930618401206639,79.0,50.0
190.09,38.9983,33.1969,52.17194570135748,11.930618401206639,79.0,50.0
195.01,39.6429,33.1969,52.17194570135748,11.930618401206639,79.0,50.0
200.06,40.287499999999994,33.5192,52.17194570135748,11.930618401206639,79.0,50.0
205.23,40.9321,33.5192,52.17194570135748,11.930618401206639,79.0,50.0
210.01,41.576699999999995,33.5192,52.17194570135748,11.930618401206639,79.0,50.0
215.12,42.5436,33.5192,52.17194570135748,11.930618401206639,79.0,50.0
220.01,42.865899999999996,33.841499999999996,52.17194570135748,11.930618401206639,79.0,50.0
225.0,43.8328,33.841499999999996,52.17194570135748,11.930618401206639,79.0,50.0
230.17,44.477399999999996,33.841499999999996,52.17194570135748,11.930618401206639,79.0,50.0
235.25,45.122,34.163799999999995,51.10105580693816,12.247360482654601,78.0,50.0
240.02,45.4443,34.163799999999995,51.10105580693816,12.247360482654601,78.0,50.0
245.01,46.088899999999995,34.163799999999995,50.03016591251887,12.564102564102567,77.0,50.0
250.23,46.7335,34.163799999999995,33.96681749622926,17.315233785822024,62.0,50.0
255.01,47.0558,34.4861,26.47058823529412,19.532428355957773,55.0,50.0
260.3,47.378099999999996,34.4861,26.47058823529412,19.532428355957773,55.0,50.0
265.01,47.700399999999995,34.8084,24.328808446455508,20.1659125188537,53.0,50.0
275.13,47.700399999999995,35.1307,22.187028657616896,20.799396681749627,51.0,50.0
280.05,47.700399999999995,35.1307,3.981900452488689,26.184012066365014,34.0,50.0
285.18,47.700399999999995,35.452999999999996,0,27.45098039215687,30.0,50.0
290.03,47.378099999999996,35.452999999999996,0,28.71794871794872,26.0,50.0
300.03,46.411199999999994,36.0976,0,29.984917043740577,22.0,50.0
305.04,45.7666,36.4199,0,30.301659125188543,21.0,50.0
310.01,45.122,36.4199,0,29.984917043740577,22.0,50.0
315.05,44.477399999999996,36.7422,0,29.984917043740577,22.0,50.0
320.06,43.8328,37.064499999999995,0,29.984917043740577,22.0,50.0
325.08,43.188199999999995,37.386799999999994,0,29.984917043740577,22.0,50.0
330.11,42.5436,37.386799999999994,0,29.984917043740577,22.0,50.0
335.09,42.2213,37.7091,0,29.984917043740577,22.0,50.0
340.02,41.576699999999995,38.0314,0,29.984917043740577,22.0,50.0
345.13,40.9321,38.0314,0,29.984917043740577,22.0,50.0
350.25,40.287499999999994,38.353699999999996,0,29.984917043740577,22.0,50.0
355.01,39.6429,38.675999999999995,0,29.668174962292614,23.0,50.0
360.01,39.3206,38.675999999999995,1.8401206636500753,26.817496229260936,32.0,50.0
365.02,38.675999999999995,38.9983,7.194570135746606,25.23378582202112,37.0,50.0
370.2,38.353699999999996,38.9983,8.265460030165913,24.917043740573156,38.0,50.0
375.02,38.0314,39.3206,11.478129713423833,23.966817496229265,41.0,50.0
380.02,37.386799999999994,39.3206,11.478129713423833,23.966817496229265,41.0,50.0
385.2,37.386799999999994,39.3206,11.478129713423833,23.966817496229265,41.0,50.0
390.25,37.064499999999995,39.3206,11.478129713423833,23.966817496229265,41.0,50.0
395.06,36.7422,39.3206,11.478129713423833,23.966817496229265,41.0,50.0
400.17,36.7422,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
405.07,36.4199,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
410.27,36.4199,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
415.03,36.0976,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
420.09,36.0976,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
425.16,36.0976,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
430.13,35.775299999999994,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
435.14,35.775299999999994,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
440.16,35.452999999999996,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
445.0,35.452999999999996,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
450.21,35.452999999999996,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
455.14,35.1307,39.6429,11.478129713423833,23.966817496229265,41.0,50.0
460.27,35.1307,39.965199999999996,11.478129713423833,23.966817496229265,41.0,50.0
465.01,35.1307,39.965199999999996,11.478129713423833,23.966817496229265,41.0,50.0
470.2,35.1307,39.965199999999996,11.478129713423833,23.966817496229265,41.0,50.0
475.18,34.8084,39.965199999999996,11.478129713423833,23.966817496229265,41.0,50.0
480.27,34.8084,39.965199999999996,11.478129713423833,23.966817496229265,41.0,50.0
485.02,34.8084,39.965199999999996,8.627450980392158,33.60482654600302,41.0,59.0
490.16,34.8084,39.965199999999996,5.460030165912518,44.31372549019608,41.0,69.0
